2time,voltage,current,joules,temp
777,1.42,0.26,300.68,31.75
778,1.42,0.26,301.04,31.75
779,1.42,0.26,301.41,31.81
780,1.42,0.26,301.78,31.81
781,1.43,0.26,302.15,31.81
782,1.42,0.26,302.51,31.75
783,1.42,0.26,302.87,31.81
784,1.42,0.26,303.24,31.81
785,1.42,0.26,303.61,31.75
786,1.42,0.26,303.97,31.75
787,1.42,0.26,304.34,31.81
788,1.42,0.26,304.70,31.81
789,1.42,0.26,305.07,31.81
790,1.42,0.26,305.44,31.81
791,1.42,0.26,305.80,31.81
792,1.42,0.26,306.17,31.81
793,1.42,0.26,306.54,31.81
794,1.42,0.26,306.90,31.81
795,1.42,0.26,307.27,31.81
796,1.42,0.26,307.63,31.81
797,1.42,0.26,308.00,31.81
798,1.42,0.26,308.36,31.81
799,1.42,0.26,308.73,31.81
800,1.42,0.26,309.09,31.81
801,1.42,0.26,309.46,31.81
802,1.42,0.26,309.82,31.81
803,1.42,0.26,310.19,31.81
804,1.42,0.26,310.55,31.81
805,1.42,0.26,310.92,31.81
806,1.42,0.26,311.29,31.81
807,1.42,0.26,311.65,31.81
808,1.42,0.26,312.02,31.81
809,1.42,0.26,312.38,31.81
810,1.42,0.26,312.75,31.81
811,1.42,0.26,313.11,31.81
812,1.42,0.26,313.48,31.81
813,1.42,0.26,313.84,31.81
814,1.42,0.26,314.21,31.81
815,1.42,0.26,314.57,31.81
816,1.42,0.26,314.94,31.81
817,1.42,0.26,315.31,31.81
818,1.42,0.26,315.67,31.81
819,1.42,0.26,316.04,31.81
820,1.42,0.26,316.40,31.81
821,1.42,0.26,316.77,31.81
822,1.42,0.26,317.14,31.81
823,1.42,0.26,317.50,31.81
824,1.42,0.26,317.87,31.81
825,1.42,0.26,318.23,31.81
826,1.42,0.26,318.60,31.87
827,1.42,0.26,318.96,31.87
828,1.42,0.26,319.33,31.81
829,1.42,0.26,319.69,31.81
830,1.42,0.26,320.06,31.81
831,1.42,0.26,320.42,31.87
832,1.42,0.26,320.79,31.87
833,1.42,0.26,321.15,31.81
834,1.42,0.26,321.52,31.87
835,1.42,0.26,321.88,31.87
836,1.42,0.26,322.25,31.81
837,1.42,0.26,322.61,31.81
838,1.42,0.26,322.98,31.87
839,1.42,0.26,323.34,31.81
840,1.41,0.26,323.71,31.81
841,1.42,0.26,324.07,31.87
842,1.42,0.26,324.44,31.87
843,1.42,0.26,324.80,31.87
844,1.41,0.26,325.17,31.87
845,1.42,0.26,325.53,31.87
846,1.42,0.26,325.90,31.87
847,1.42,0.26,326.27,31.87
848,1.41,0.26,326.63,31.81
849,1.41,0.26,326.99,31.87
850,1.41,0.26,327.35,31.87
851,1.42,0.26,327.72,31.87
852,1.42,0.26,328.09,31.87
853,1.41,0.26,328.45,31.87
854,1.41,0.26,328.81,31.87
855,1.42,0.26,329.17,31.87
856,1.41,0.26,329.54,31.87
857,1.42,0.26,329.90,31.87
858,1.42,0.26,330.27,31.87
859,1.42,0.26,330.63,31.87
860,1.42,0.26,331.00,31.87
861,1.42,0.26,331.36,31.87
862,1.41,0.26,331.72,31.87
863,1.42,0.26,332.09,31.87
864,1.41,0.26,332.45,31.87
865,1.41,0.26,332.81,31.87
866,1.42,0.26,333.18,31.87
867,1.41,0.26,333.54,31.87
868,1.42,0.26,333.90,31.87
869,1.41,0.26,334.27,31.87
870,1.41,0.26,334.63,31.87
871,1.42,0.26,334.99,31.87
872,1.42,0.26,335.36,31.87
873,1.42,0.26,335.72,31.87
874,1.42,0.26,336.09,31.87
875,1.41,0.26,336.45,31.87
876,1.42,0.26,336.81,31.94
877,1.42,0.26,337.18,31.87
878,1.41,0.26,337.54,31.87
879,1.41,0.26,337.90,31.94
880,1.42,0.26,338.27,31.87
881,1.41,0.26,338.63,31.87
882,1.42,0.26,338.99,31.87
883,1.41,0.26,339.35,31.87
884,1.41,0.26,339.72,31.87
885,1.41,0.26,340.08,31.94
886,1.41,0.26,340.44,31.87
887,1.42,0.26,340.80,31.94
888,1.42,0.26,341.17,31.87
889,1.41,0.26,341.53,31.87
890,1.41,0.26,341.89,31.87
891,1.41,0.26,342.25,31.87
892,1.42,0.26,342.62,31.94
893,1.42,0.26,342.98,31.94
894,1.41,0.26,343.34,31.94
895,1.41,0.26,343.71,31.87
896,1.42,0.26,344.07,31.94
897,1.41,0.26,344.43,31.87
898,1.42,0.26,344.80,31.87
899,1.41,0.26,345.16,31.94
900,1.41,0.26,345.52,31.87
901,1.42,0.26,345.89,31.94
902,1.42,0.26,346.25,31.94
903,1.41,0.26,346.61,31.94
904,1.42,0.26,346.98,31.87
905,1.41,0.26,347.34,31.87
906,1.41,0.26,347.70,31.87
907,1.42,0.26,348.07,31.94
908,1.41,0.26,348.43,31.94
909,1.41,0.26,348.79,31.94
910,1.41,0.26,349.15,31.87
911,1.41,0.26,349.51,31.94
912,1.42,0.26,349.88,31.94
913,1.42,0.26,350.24,31.94
914,1.41,0.26,350.60,31.94
915,1.41,0.26,350.96,31.94
916,1.41,0.26,351.32,31.94
917,1.42,0.26,351.69,31.94
918,1.42,0.26,352.05,31.94
919,1.41,0.26,352.41,31.94
920,1.41,0.26,352.77,31.94
921,1.41,0.26,353.13,31.94
922,1.41,0.26,353.49,31.94
923,1.42,0.26,353.85,31.94
924,1.41,0.26,354.22,31.94
925,1.41,0.26,354.58,31.94
926,1.41,0.26,354.94,31.94
927,1.41,0.26,355.30,31.94
928,1.41,0.26,355.66,31.94
929,1.41,0.26,356.02,31.94
930,1.41,0.26,356.38,31.94
931,1.41,0.26,356.74,31.94
932,1.41,0.26,357.10,31.94
933,1.42,0.26,357.47,31.94
934,1.41,0.26,357.83,31.94
935,1.41,0.26,358.19,31.94
936,1.41,0.26,358.55,31.94
937,1.41,0.26,358.91,31.94
938,1.41,0.26,359.27,31.94
939,1.42,0.26,359.64,31.94
940,1.41,0.26,359.99,31.94
941,1.41,0.26,360.35,31.94
942,1.41,0.26,360.72,31.94
943,1.41,0.26,361.08,31.94
944,1.41,0.26,361.44,31.94
945,1.42,0.26,361.80,31.94
946,1.41,0.26,362.16,31.94
947,1.41,0.26,362.52,31.94
948,1.41,0.26,362.89,31.94
949,1.41,0.26,363.25,31.94
950,1.41,0.26,363.61,31.94
951,1.41,0.26,363.96,31.94
952,1.41,0.26,364.32,31.94
953,1.42,0.26,364.69,31.94
954,1.41,0.26,365.05,31.94
955,1.41,0.26,365.41,31.94
956,1.41,0.26,365.77,31.94
957,1.41,0.26,366.13,31.94
958,1.41,0.26,366.49,31.94
959,1.41,0.26,366.85,31.94
960,1.41,0.26,367.21,32.00
961,1.41,0.26,367.57,31.94
962,1.41,0.26,367.93,31.94
963,1.41,0.26,368.29,31.94
964,1.41,0.26,368.66,32.00
965,1.41,0.26,369.02,31.94
966,1.41,0.26,369.38,31.94
967,1.40,0.25,369.73,31.94
968,1.41,0.26,370.09,31.94
969,1.41,0.26,370.45,32.00
970,1.41,0.26,370.82,31.94
971,1.41,0.26,371.18,32.00
972,1.41,0.26,371.54,32.00
973,1.40,0.25,371.89,31.94
974,1.41,0.26,372.25,32.00
975,1.41,0.26,372.62,31.94
976,1.40,0.25,372.97,32.00
977,1.41,0.26,373.33,32.00
978,1.41,0.26,373.69,32.00
979,1.41,0.26,374.05,32.00
980,1.41,0.26,374.41,32.00
981,1.41,0.26,374.77,32.00
982,1.40,0.25,375.13,32.00
983,1.41,0.26,375.49,32.00
984,1.41,0.26,375.85,32.00
985,1.40,0.25,376.21,32.00
986,1.41,0.26,376.57,32.00
987,1.40,0.25,376.93,32.00
988,1.41,0.26,377.29,32.00
989,1.41,0.26,377.65,32.00
990,1.40,0.25,378.01,32.00
991,1.41,0.26,378.37,32.00
992,1.40,0.25,378.72,32.00
993,1.40,0.25,379.08,32.00
994,1.41,0.26,379.44,32.00
995,1.40,0.25,379.80,32.00
996,1.40,0.25,380.15,32.00
997,1.41,0.26,380.51,32.00
998,1.40,0.25,380.87,32.00
999,1.41,0.26,381.23,32.00
1000,1.41,0.26,381.59,31.94
1001,1.40,0.25,381.95,32.00
1002,1.40,0.25,382.30,31.94
1003,1.40,0.25,382.66,32.00
1004,1.41,0.26,383.02,32.00
1005,1.41,0.26,383.39,32.00
1006,1.41,0.26,383.75,32.00
1007,1.41,0.26,384.10,32.00
1008,1.40,0.25,384.46,32.00
1009,1.41,0.26,384.82,32.00
1010,1.41,0.26,385.18,32.00
1011,1.40,0.25,385.54,32.00
1012,1.40,0.25,385.90,32.00
1013,1.41,0.26,386.25,32.00
1014,1.40,0.25,386.61,32.00
1015,1.41,0.26,386.97,32.00
1016,1.41,0.26,387.33,32.00
1017,1.41,0.26,387.69,32.00
1018,1.40,0.25,388.05,32.00
1019,1.41,0.26,388.41,32.00
1020,1.41,0.26,388.77,32.00
1021,1.41,0.26,389.13,32.00
1022,1.40,0.25,389.49,32.00
1023,1.41,0.26,389.85,32.00
1024,1.41,0.26,390.21,32.00
1025,1.41,0.26,390.57,32.00
1026,1.40,0.25,390.92,32.00
1027,1.40,0.25,391.28,32.06
1028,1.40,0.25,391.64,32.00
1029,1.41,0.26,392.00,32.00
1030,1.41,0.26,392.36,32.00
1031,1.40,0.25,392.71,32.00
1032,1.40,0.25,393.07,32.00
1033,1.40,0.25,393.43,32.00
1034,1.40,0.25,393.79,32.00
1035,1.41,0.26,394.15,32.00
1036,1.40,0.25,394.50,32.06
1037,1.41,0.26,394.86,32.00
1038,1.40,0.25,395.22,32.06
1039,1.40,0.25,395.58,32.00
1040,1.41,0.26,395.94,32.00
1041,1.41,0.26,396.29,32.00
1042,1.40,0.25,396.65,32.06
1043,1.41,0.26,397.01,32.06
1044,1.40,0.25,397.37,32.06
1045,1.41,0.26,397.73,32.00
1046,1.41,0.26,398.09,32.00
1047,1.40,0.25,398.44,32.06
1048,1.40,0.25,398.80,32.06
1049,1.40,0.25,399.16,32.00
1050,1.40,0.25,399.52,32.00
1051,1.41,0.26,399.88,32.00
1052,1.40,0.25,400.23,32.06
1053,1.40,0.25,400.59,32.06
1054,1.41,0.26,400.95,32.00
1055,1.40,0.25,401.30,32.00
1056,1.41,0.26,401.66,32.06
1057,1.41,0.26,402.02,32.06
1058,1.40,0.25,402.38,32.00
1059,1.41,0.26,402.74,32.06
1060,1.41,0.26,403.10,32.00
1061,1.40,0.25,403.46,32.06
1062,1.40,0.25,403.81,32.06
1063,1.40,0.25,404.17,32.06
1064,1.40,0.25,404.53,32.06
1065,1.41,0.26,404.89,32.06
1066,1.41,0.26,405.25,32.06
1067,1.40,0.25,405.60,32.06
1068,1.40,0.25,405.96,32.06
1069,1.40,0.25,406.32,32.06
1070,1.41,0.26,406.68,32.06
1071,1.41,0.26,407.04,32.06
1072,1.40,0.25,407.39,32.00
1073,1.40,0.25,407.75,32.06
1074,1.40,0.25,408.11,32.06
1075,1.41,0.26,408.47,32.06
1076,1.41,0.26,408.83,32.06
1077,1.40,0.25,409.18,32.06
1078,1.40,0.25,409.54,32.06
1079,1.40,0.25,409.90,32.06
1080,1.40,0.25,410.25,32.06
1081,1.41,0.26,410.61,32.06
1082,1.41,0.26,410.97,32.06
1083,1.40,0.25,411.33,32.06
1084,1.40,0.25,411.68,32.06
1085,1.40,0.25,412.04,32.06
1086,1.41,0.26,412.40,32.06
1087,1.40,0.25,412.76,32.06
1088,1.40,0.25,413.11,32.06
1089,1.40,0.25,413.47,32.06
1090,1.40,0.25,413.82,32.06
1091,1.40,0.25,414.18,32.06
1092,1.40,0.25,414.53,32.06
1093,1.40,0.25,414.89,32.06
1094,1.40,0.25,415.24,32.06
1095,1.41,0.26,415.60,32.06
1096,1.40,0.25,415.96,32.06
1097,1.40,0.25,416.32,32.06
1098,1.41,0.26,416.68,32.06
1099,1.40,0.25,417.03,32.06
1100,1.40,0.25,417.39,32.06
1101,1.40,0.25,417.75,32.06
1102,1.40,0.25,418.10,32.06
1103,1.40,0.25,418.46,32.06
1104,1.40,0.25,418.81,32.06
1105,1.40,0.25,419.17,32.06
1106,1.40,0.25,419.52,32.06
1107,1.40,0.25,419.88,32.06
1108,1.40,0.25,420.23,32.06
1109,1.40,0.25,420.59,32.06
1110,1.40,0.25,420.94,32.06
1111,1.40,0.25,421.30,32.06
1112,1.41,0.26,421.66,32.06
1113,1.40,0.25,422.02,32.06
1114,1.40,0.25,422.37,32.06
1115,1.40,0.25,422.73,32.13
1116,1.40,0.25,423.08,32.06
1117,1.40,0.25,423.44,32.06
1118,1.40,0.25,423.79,32.06
1119,1.40,0.25,424.15,32.13
1120,1.40,0.25,424.50,32.06
1121,1.40,0.25,424.86,32.06
1122,1.40,0.25,425.21,32.06
1123,1.40,0.25,425.57,32.06
1124,1.40,0.25,425.92,32.06
1125,1.40,0.25,426.28,32.06
1126,1.40,0.25,426.64,32.06
1127,1.40,0.25,426.99,32.06
1128,1.40,0.25,427.35,32.06
1129,1.40,0.25,427.70,32.13
1130,1.40,0.25,428.06,32.06
1131,1.40,0.25,428.42,32.06
1132,1.40,0.25,428.77,32.06
1133,1.40,0.25,429.13,32.06
1134,1.40,0.25,429.48,32.06
1135,1.40,0.25,429.84,32.13
1136,1.40,0.25,430.19,32.06
1137,1.40,0.25,430.55,32.06
1138,1.40,0.25,430.90,32.13
1139,1.40,0.25,431.26,32.06
1140,1.40,0.25,431.61,32.13
1141,1.40,0.25,431.97,32.13
1142,1.40,0.25,432.33,32.06
1143,1.40,0.25,432.68,32.13
1144,1.40,0.25,433.04,32.13
1145,1.40,0.25,433.39,32.13
1146,1.40,0.25,433.74,32.06
1147,1.40,0.25,434.10,32.06
1148,1.39,0.25,434.45,32.06
1149,1.40,0.25,434.81,32.13
1150,1.40,0.25,435.16,32.13
1151,1.40,0.25,435.52,32.13
1152,1.40,0.25,435.87,32.13
1153,1.40,0.25,436.23,32.13
1154,1.40,0.25,436.59,32.13
1155,1.39,0.25,436.94,32.13
1156,1.39,0.25,437.29,32.13
1157,1.40,0.25,437.65,32.06
1158,1.40,0.25,438.00,32.13
1159,1.40,0.25,438.36,32.13
1160,1.39,0.25,438.71,32.06
1161,1.39,0.25,439.06,32.13
1162,1.39,0.25,439.42,32.13
1163,1.40,0.25,439.77,32.13
1164,1.40,0.25,440.13,32.13
1165,1.39,0.25,440.48,32.13
1166,1.40,0.25,440.83,32.06
1167,1.40,0.25,441.19,32.13
1168,1.40,0.25,441.55,32.13
1169,1.40,0.25,441.90,32.13
1170,1.39,0.25,442.25,32.13
1171,1.40,0.25,442.61,32.13
1172,1.40,0.25,442.97,32.13
1173,1.39,0.25,443.32,32.13
1174,1.40,0.25,443.68,32.13
1175,1.40,0.25,444.03,32.13
1176,1.40,0.25,444.38,32.13
1177,1.40,0.25,444.74,32.13
1178,1.40,0.25,445.09,32.13
1179,1.40,0.25,445.45,32.13
1180,1.39,0.25,445.80,32.06
1181,1.39,0.25,446.15,32.13
1182,1.40,0.25,446.51,32.13
1183,1.40,0.25,446.86,32.13
1184,1.39,0.25,447.21,32.13
1185,1.40,0.25,447.57,32.13
1186,1.39,0.25,447.92,32.13
1187,1.40,0.25,448.27,32.13
1188,1.40,0.25,448.63,32.13
1189,1.40,0.25,448.98,32.13
1190,1.39,0.25,449.34,32.13
1191,1.40,0.25,449.69,32.13
1192,1.39,0.25,450.04,32.13
1193,1.40,0.25,450.40,32.13
1194,1.40,0.25,450.75,32.13
1195,1.39,0.25,451.10,32.13
1196,1.39,0.25,451.45,32.13
1197,1.39,0.25,451.81,32.13
1198,1.40,0.25,452.16,32.13
1199,1.40,0.25,452.52,32.13
1200,1.39,0.25,452.87,32.13
1201,1.39,0.25,453.22,32.13
1202,1.39,0.25,453.57,32.13
1203,1.40,0.25,453.93,32.13
1204,1.40,0.25,454.28,32.13
1205,1.39,0.25,454.63,32.13
1206,1.39,0.25,454.98,32.13
1207,1.40,0.25,455.34,32.13
1208,1.39,0.25,455.69,32.13
1209,1.40,0.25,456.05,32.13
1210,1.40,0.25,456.40,32.13
1211,1.39,0.25,456.75,32.13
1212,1.40,0.25,457.11,32.13
1213,1.40,0.25,457.46,32.13
1214,1.39,0.25,457.81,32.13
1215,1.40,0.25,458.17,32.13
1216,1.39,0.25,458.52,32.13
1217,1.39,0.25,458.88,32.13
1218,1.40,0.25,459.23,32.13
1219,1.39,0.25,459.58,32.13
1220,1.39,0.25,459.93,32.13
1221,1.39,0.25,460.28,32.13
1222,1.39,0.25,460.64,32.13
1223,1.40,0.25,460.99,32.13
1224,1.40,0.25,461.35,32.13
1225,1.39,0.25,461.70,32.13
1226,1.39,0.25,462.05,32.13
1227,1.39,0.25,462.40,32.13
1228,1.40,0.25,462.76,32.13
1229,1.40,0.25,463.11,32.13
1230,1.39,0.25,463.46,32.13
1231,1.39,0.25,463.81,32.13
1232,1.39,0.25,464.16,32.13
1233,1.39,0.25,464.52,32.19
1234,1.40,0.25,464.87,32.13
1235,1.39,0.25,465.22,32.13
1236,1.39,0.25,465.57,32.13
1237,1.39,0.25,465.92,32.13
1238,1.39,0.25,466.27,32.13
1239,1.40,0.25,466.62,32.13
1240,1.40,0.25,466.98,32.13
1241,1.39,0.25,467.33,32.13
1242,1.39,0.25,467.68,32.13
1243,1.38,0.25,468.03,32.13
1244,1.39,0.25,468.38,32.13
1245,1.40,0.25,468.73,32.13
1246,1.39,0.25,469.08,32.19
1247,1.39,0.25,469.43,32.13
1248,1.39,0.25,469.78,32.13
1249,1.39,0.25,470.13,32.13
1250,1.40,0.25,470.49,32.13
1251,1.39,0.25,470.84,32.13
1252,1.39,0.25,471.19,32.19
1253,1.39,0.25,471.54,32.13
1254,1.39,0.25,471.89,32.19
1255,1.39,0.25,472.24,32.19
1256,1.40,0.25,472.60,32.13
1257,1.39,0.25,472.94,32.19
1258,1.39,0.25,473.30,32.19
1259,1.39,0.25,473.65,32.13
1260,1.39,0.25,474.00,32.13
1261,1.39,0.25,474.35,32.19
1262,1.39,0.25,474.70,32.19
1263,1.39,0.25,475.05,32.13
1264,1.39,0.25,475.40,32.13
1265,1.39,0.25,475.75,32.13
1266,1.39,0.25,476.10,32.13
1267,1.39,0.25,476.45,32.13
1268,1.39,0.25,476.80,32.13
1269,1.39,0.25,477.16,32.13
1270,1.39,0.25,477.51,32.19
1271,1.39,0.25,477.86,32.13
1272,1.39,0.25,478.21,32.13
1273,1.39,0.25,478.56,32.13
1274,1.39,0.25,478.91,32.19
1275,1.39,0.25,479.26,32.13
1276,1.39,0.25,479.61,32.19
1277,1.39,0.25,479.96,32.13
1278,1.39,0.25,480.31,32.19
1279,1.39,0.25,480.66,32.19
1280,1.39,0.25,481.01,32.13
1281,1.39,0.25,481.36,32.13
1282,1.39,0.25,481.71,32.13
1283,1.39,0.25,482.06,32.19
1284,1.38,0.25,482.41,32.19
1285,1.39,0.25,482.76,32.19
1286,1.39,0.25,483.11,32.13
1287,1.39,0.25,483.46,32.19
1288,1.39,0.25,483.81,32.19
1289,1.39,0.25,484.17,32.13
1290,1.38,0.25,484.51,32.13
1291,1.39,0.25,484.86,32.13
1292,1.39,0.25,485.21,32.19
1293,1.39,0.25,485.56,32.19
1294,1.39,0.25,485.92,32.19
1295,1.39,0.25,486.27,32.13
1296,1.39,0.25,486.62,32.13
1297,1.40,0.25,486.97,32.13
1298,1.39,0.25,487.32,32.19
1299,1.39,0.25,487.67,32.19
1300,1.39,0.25,488.03,32.19
1301,1.39,0.25,488.38,32.13
1302,1.39,0.25,488.73,32.13
1303,1.39,0.25,489.08,32.13
1304,1.39,0.25,489.43,32.19
1305,1.39,0.25,489.78,32.13
1306,1.39,0.25,490.13,32.19
1307,1.39,0.25,490.48,32.13
1308,1.39,0.25,490.83,32.13
1309,1.39,0.25,491.18,32.19
1310,1.39,0.25,491.53,32.19
1311,1.39,0.25,491.88,32.19
1312,1.39,0.25,492.23,32.13
1313,1.39,0.25,492.58,32.19
1314,1.39,0.25,492.93,32.19
1315,1.39,0.25,493.28,32.13
1316,1.39,0.25,493.64,32.19
1317,1.39,0.25,493.99,32.19
1318,1.39,0.25,494.33,32.19
1319,1.39,0.25,494.68,32.19
1320,1.38,0.25,495.03,32.13
1321,1.39,0.25,495.38,32.19
1322,1.39,0.25,495.73,32.19
1323,1.38,0.25,496.08,32.19
1324,1.39,0.25,496.43,32.19
1325,1.38,0.25,496.78,32.19
1326,1.39,0.25,497.13,32.19
1327,1.39,0.25,497.48,32.19
1328,1.38,0.25,497.83,32.19
1329,1.38,0.25,498.17,32.19
1330,1.39,0.25,498.53,32.19
1331,1.38,0.25,498.87,32.19
1332,1.39,0.25,499.22,32.19
1333,1.38,0.25,499.57,32.19
1334,1.38,0.25,499.92,32.19
1335,1.39,0.25,500.27,32.19
1336,1.39,0.25,500.62,32.19
1337,1.39,0.25,500.97,32.19
1338,1.39,0.25,501.32,32.19
1339,1.39,0.25,501.67,32.19
1340,1.39,0.25,502.02,32.19
1341,1.39,0.25,502.37,32.19
1342,1.39,0.25,502.72,32.19
1343,1.38,0.25,503.06,32.19
1344,1.38,0.25,503.41,32.19
1345,1.38,0.25,503.76,32.19
1346,1.39,0.25,504.11,32.19
1347,1.38,0.25,504.45,32.19
1348,1.38,0.25,504.80,32.19
1349,1.39,0.25,505.15,32.19
1350,1.38,0.25,505.50,32.19
1351,1.39,0.25,505.85,32.19
1352,1.39,0.25,506.20,32.19
1353,1.38,0.25,506.55,32.19
1354,1.38,0.25,506.89,32.19
1355,1.38,0.25,507.24,32.19
1356,1.39,0.25,507.59,32.19
1357,1.39,0.25,507.94,32.19
1358,1.38,0.25,508.29,32.19
1359,1.38,0.25,508.64,32.19
1360,1.39,0.25,508.99,32.19
1361,1.38,0.25,509.33,32.13
1362,1.39,0.25,509.68,32.19
1363,1.38,0.25,510.03,32.19
1364,1.38,0.25,510.38,32.19
1365,1.39,0.25,510.73,32.19
1366,1.39,0.25,511.08,32.19
1367,1.38,0.25,511.43,32.19
1368,1.39,0.25,511.77,32.19
1369,1.38,0.25,512.12,32.19
1370,1.38,0.25,512.47,32.19
1371,1.39,0.25,512.82,32.19
1372,1.38,0.25,513.17,32.19
1373,1.39,0.25,513.52,32.19
1374,1.38,0.25,513.86,32.19
1375,1.38,0.25,514.21,32.19
1376,1.39,0.25,514.56,32.19
1377,1.39,0.25,514.91,32.19
1378,1.38,0.25,515.26,32.19
1379,1.38,0.25,515.60,32.19
1380,1.38,0.25,515.95,32.19
1381,1.39,0.25,516.30,32.19
1382,1.39,0.25,516.65,32.19
1383,1.38,0.25,517.00,32.19
1384,1.38,0.25,517.34,32.19
1385,1.38,0.25,517.69,32.19
1386,1.38,0.25,518.04,32.19
1387,1.39,0.25,518.39,32.19
1388,1.38,0.25,518.74,32.19
1389,1.38,0.25,519.08,32.19
1390,1.38,0.25,519.43,32.19
1391,1.38,0.25,519.77,32.19
1392,1.39,0.25,520.12,32.25
1393,1.39,0.25,520.47,32.19
1394,1.38,0.25,520.82,32.19
1395,1.39,0.25,521.17,32.19
1396,1.38,0.25,521.52,32.19
1397,1.39,0.25,521.87,32.19
1398,1.39,0.25,522.22,32.19
1399,1.38,0.25,522.57,32.19
1400,1.38,0.25,522.91,32.19
1401,1.38,0.25,523.26,32.19
1402,1.38,0.25,523.61,32.19
1403,1.39,0.25,523.96,32.19
1404,1.38,0.25,524.30,32.19
1405,1.38,0.25,524.65,32.19
1406,1.39,0.25,525.00,32.25
1407,1.38,0.25,525.35,32.19
1408,1.38,0.25,525.69,32.19
1409,1.39,0.25,526.04,32.19
1410,1.38,0.25,526.39,32.19
1411,1.39,0.25,526.74,32.19
1412,1.39,0.25,527.09,32.25
1413,1.38,0.25,527.43,32.19
1414,1.38,0.25,527.78,32.19
1415,1.38,0.25,528.12,32.19
1416,1.38,0.25,528.47,32.25
1417,1.39,0.25,528.82,32.19
1418,1.38,0.25,529.17,32.19
1419,1.38,0.25,529.51,32.25
1420,1.38,0.25,529.85,32.25
1421,1.38,0.25,530.20,32.19
1422,1.39,0.25,530.55,32.19
1423,1.38,0.25,530.90,32.19
1424,1.38,0.25,531.24,32.19
1425,1.38,0.25,531.59,32.19
1426,1.38,0.25,531.93,32.19
1427,1.38,0.25,532.28,32.19
1428,1.38,0.25,532.63,32.19
1429,1.38,0.25,532.97,32.19
1430,1.38,0.25,533.32,32.19
1431,1.37,0.25,533.66,32.25
1432,1.38,0.25,534.01,32.19
1433,1.38,0.25,534.35,32.19
1434,1.38,0.25,534.70,32.19
1435,1.38,0.25,535.04,32.25
1436,1.38,0.25,535.39,32.19
1437,1.38,0.25,535.74,32.19
1438,1.39,0.25,536.09,32.19
1439,1.39,0.25,536.44,32.19
1440,1.38,0.25,536.78,32.25
1441,1.38,0.25,537.13,32.25
1442,1.38,0.25,537.48,32.19
1443,1.38,0.25,537.82,32.19
1444,1.39,0.25,538.17,32.25
1445,1.38,0.25,538.51,32.19
1446,1.38,0.25,538.86,32.25
1447,1.38,0.25,539.21,32.19
1448,1.38,0.25,539.55,32.25
1449,1.38,0.25,539.90,32.25
1450,1.38,0.25,540.25,32.25
1451,1.38,0.25,540.59,32.19
1452,1.38,0.25,540.94,32.19
1453,1.38,0.25,541.28,32.25
1454,1.38,0.25,541.63,32.25
1455,1.38,0.25,541.97,32.19
1456,1.38,0.25,542.32,32.25
1457,1.38,0.25,542.66,32.25
1458,1.38,0.25,543.01,32.19
1459,1.38,0.25,543.36,32.19
1460,1.38,0.25,543.70,32.19
1461,1.38,0.25,544.04,32.25
1462,1.38,0.25,544.39,32.25
1463,1.38,0.25,544.74,32.19
1464,1.38,0.25,545.08,32.19
1465,1.38,0.25,545.43,32.25
1466,1.38,0.25,545.77,32.19
1467,1.38,0.25,546.12,32.19
1468,1.38,0.25,546.46,32.19
1469,1.38,0.25,546.81,32.25
1470,1.38,0.25,547.16,32.25
1471,1.38,0.25,547.50,32.25
1472,1.37,0.25,547.84,32.19
1473,1.38,0.25,548.19,32.19
1474,1.38,0.25,548.54,32.19
1475,1.38,0.25,548.88,32.19
1476,1.38,0.25,549.23,32.19
1477,1.38,0.25,549.57,32.19
1478,1.37,0.25,549.91,32.25
1479,1.39,0.25,550.26,32.25
1480,1.38,0.25,550.61,32.25
1481,1.38,0.25,550.96,32.19
1482,1.38,0.25,551.30,32.25
1483,1.38,0.25,551.65,32.25
1484,1.38,0.25,551.99,32.25
1485,1.39,0.25,552.34,32.25
1486,1.38,0.25,552.69,32.25
1487,1.38,0.25,553.03,32.25
1488,1.38,0.25,553.38,32.25
1489,1.38,0.25,553.73,32.19
1490,1.38,0.25,554.07,32.25
1491,1.38,0.25,554.42,32.19
1492,1.38,0.25,554.76,32.25
1493,1.38,0.25,555.11,32.25
1494,1.38,0.25,555.45,32.25
1495,1.38,0.25,555.80,32.25
1496,1.38,0.25,556.14,32.25
1497,1.38,0.25,556.49,32.19
1498,1.37,0.25,556.83,32.25
1499,1.38,0.25,557.18,32.25
1500,1.38,0.25,557.52,32.25
1501,1.38,0.25,557.87,32.25
1502,1.38,0.25,558.21,32.19
1503,1.38,0.25,558.56,32.25
1504,1.38,0.25,558.90,32.19
1505,1.38,0.25,559.25,32.19
1506,1.38,0.25,559.60,32.25
1507,1.38,0.25,559.94,32.25
1508,1.38,0.25,560.29,32.19
1509,1.38,0.25,560.63,32.25
1510,1.38,0.25,560.98,32.19
1511,1.38,0.25,561.32,32.25
1512,1.38,0.25,561.67,32.25
1513,1.37,0.25,562.01,32.25
1514,1.38,0.25,562.36,32.19
1515,1.38,0.25,562.70,32.25
1516,1.38,0.25,563.05,32.25
1517,1.37,0.25,563.39,32.25
1518,1.38,0.25,563.74,32.25
1519,1.37,0.25,564.08,32.19
1520,1.38,0.25,564.42,32.19
1521,1.38,0.25,564.77,32.25
1522,1.37,0.25,565.11,32.25
1523,1.38,0.25,565.46,32.25
