time,voltage,current,joules,temp
441,1.36,0.25,159.45,32.31
442,1.35,0.25,159.79,32.31
443,1.36,0.25,160.12,32.31
444,1.36,0.25,160.46,32.31
445,1.35,0.25,160.79,32.31
446,1.36,0.25,161.13,32.31
447,1.35,0.25,161.46,32.31
448,1.35,0.25,161.79,32.31
449,1.35,0.25,162.12,32.31
450,1.35,0.25,162.46,32.31
451,1.36,0.25,162.79,32.31
452,1.36,0.25,163.13,32.31
453,1.35,0.25,163.46,32.31
454,1.35,0.25,163.79,32.31
455,1.35,0.25,164.12,32.31
456,1.36,0.25,164.46,32.38
457,1.36,0.25,164.79,32.31
458,1.35,0.25,165.13,32.31
459,1.35,0.25,165.46,32.38
460,1.35,0.25,165.79,32.31
461,1.35,0.25,166.12,32.38
462,1.36,0.25,166.46,32.38
463,1.35,0.25,166.79,32.31
464,1.35,0.25,167.12,32.38
465,1.35,0.25,167.45,32.38
466,1.35,0.25,167.79,32.38
467,1.35,0.25,168.12,32.38
468,1.35,0.25,168.45,32.38
469,1.35,0.25,168.78,32.38
470,1.35,0.25,169.11,32.38
471,1.34,0.24,169.44,32.38
472,1.35,0.25,169.77,32.38
473,1.35,0.25,170.11,32.38
474,1.35,0.25,170.44,32.38
475,1.35,0.25,170.77,32.38
476,1.35,0.25,171.10,32.38
477,1.34,0.24,171.43,32.44
478,1.35,0.25,171.76,32.38
479,1.35,0.25,172.09,32.44
480,1.35,0.25,172.42,32.38
481,1.35,0.25,172.75,32.38
482,1.35,0.25,173.09,32.38
483,1.35,0.25,173.42,32.38
484,1.36,0.25,173.75,32.44
485,1.35,0.25,174.08,32.44
486,1.35,0.25,174.41,32.44
487,1.35,0.25,174.75,32.44
488,1.35,0.25,175.08,32.44
489,1.35,0.25,175.41,32.44
490,1.34,0.24,175.73,32.44
491,1.34,0.24,176.06,32.44
492,1.35,0.25,176.39,32.44
493,1.35,0.25,176.73,32.44
494,1.35,0.25,177.06,32.44
495,1.34,0.24,177.39,32.44
496,1.35,0.25,177.72,32.44
497,1.35,0.25,178.05,32.44
498,1.35,0.25,178.38,32.44
499,1.34,0.24,178.71,32.44
500,1.34,0.24,179.04,32.44
501,1.34,0.24,179.36,32.44
502,1.35,0.25,179.70,32.44
503,1.35,0.25,180.03,32.44
504,1.35,0.25,180.36,32.44
505,1.34,0.24,180.69,32.44
506,1.35,0.25,181.02,32.44
507,1.34,0.24,181.34,32.44
508,1.35,0.25,181.67,32.44
509,1.35,0.25,182.00,32.44
510,1.34,0.24,182.33,32.44
511,1.35,0.25,182.66,32.44
512,1.34,0.24,182.99,32.44
513,1.34,0.24,183.31,32.44
514,1.35,0.25,183.65,32.44
515,1.34,0.24,183.97,32.50
516,1.34,0.24,184.30,32.50
517,1.35,0.25,184.63,32.50
518,1.34,0.24,184.96,32.50
519,1.34,0.24,185.29,32.44
520,1.34,0.24,185.61,32.50
521,1.34,0.24,185.94,32.50
522,1.35,0.25,186.27,32.50
523,1.35,0.25,186.60,32.50
524,1.34,0.24,186.93,32.50
525,1.35,0.25,187.26,32.50
526,1.34,0.24,187.59,32.50
527,1.34,0.24,187.92,32.50
528,1.35,0.25,188.25,32.50
529,1.34,0.24,188.57,32.50
530,1.34,0.24,188.90,32.50
531,1.34,0.24,189.23,32.50
532,1.34,0.24,189.55,32.50
533,1.34,0.24,189.88,32.50
534,1.34,0.24,190.21,32.50
535,1.34,0.24,190.53,32.50
536,1.34,0.24,190.86,32.50
537,1.34,0.24,191.19,32.50
538,1.34,0.24,191.52,32.50
539,1.34,0.24,191.84,32.50
540,1.34,0.24,192.17,32.50
541,1.34,0.24,192.49,32.56
542,1.34,0.24,192.82,32.50
543,1.35,0.25,193.15,32.50
544,1.34,0.24,193.48,32.50
545,1.34,0.24,193.80,32.50
546,1.34,0.24,194.13,32.56
547,1.34,0.24,194.46,32.50
548,1.34,0.24,194.78,32.56
549,1.34,0.24,195.11,32.56
550,1.34,0.24,195.43,32.50
551,1.34,0.24,195.76,32.56
552,1.34,0.24,196.09,32.56
553,1.34,0.24,196.41,32.56
554,1.34,0.24,196.74,32.56
555,1.34,0.24,197.07,32.50
556,1.34,0.24,197.39,32.50
557,1.33,0.24,197.72,32.56
558,1.34,0.24,198.04,32.56
559,1.34,0.24,198.37,32.56
560,1.34,0.24,198.69,32.50
561,1.34,0.24,199.02,32.56
562,1.33,0.24,199.34,32.56
563,1.34,0.24,199.67,32.56
564,1.34,0.24,200.00,32.56
565,1.33,0.24,200.32,32.56
566,1.33,0.24,200.64,32.56
567,1.33,0.24,200.96,32.56
568,1.34,0.24,201.29,32.56
569,1.34,0.24,201.62,32.56
570,1.33,0.24,201.94,32.56
571,1.33,0.24,202.26,32.56
572,1.33,0.24,202.59,32.56
573,1.33,0.24,202.91,32.56
574,1.34,0.24,203.23,32.63
575,1.33,0.24,203.56,32.56
576,1.33,0.24,203.88,32.56
577,1.33,0.24,204.20,32.56
578,1.33,0.24,204.52,32.56
579,1.34,0.24,204.85,32.56
580,1.34,0.24,205.17,32.56
581,1.33,0.24,205.50,32.56
582,1.34,0.24,205.82,32.63
583,1.33,0.24,206.15,32.56
584,1.34,0.24,206.47,32.56
585,1.34,0.24,206.80,32.56
586,1.33,0.24,207.12,32.56
587,1.33,0.24,207.45,32.56
588,1.33,0.24,207.77,32.63
589,1.33,0.24,208.09,32.63
590,1.34,0.24,208.42,32.63
591,1.33,0.24,208.74,32.56
592,1.33,0.24,209.06,32.63
593,1.33,0.24,209.39,32.63
594,1.33,0.24,209.71,32.56
595,1.33,0.24,210.03,32.63
596,1.34,0.24,210.36,32.63
597,1.33,0.24,210.68,32.63
598,1.34,0.24,211.01,32.63
599,1.33,0.24,211.33,32.63
600,1.33,0.24,211.65,32.56
601,1.33,0.24,211.97,32.63
602,1.33,0.24,212.29,32.63
603,1.33,0.24,212.61,32.63
604,1.33,0.24,212.94,32.63
605,1.33,0.24,213.26,32.63
606,1.33,0.24,213.58,32.63
607,1.33,0.24,213.90,32.63
608,1.33,0.24,214.23,32.63
609,1.33,0.24,214.55,32.63
610,1.33,0.24,214.87,32.63
611,1.33,0.24,215.19,32.63
612,1.33,0.24,215.51,32.63
613,1.33,0.24,215.84,32.63
614,1.33,0.24,216.16,32.63
615,1.33,0.24,216.48,32.63
616,1.33,0.24,216.80,32.63
617,1.33,0.24,217.12,32.69
618,1.33,0.24,217.44,32.63
619,1.33,0.24,217.76,32.63
620,1.33,0.24,218.09,32.69
621,1.33,0.24,218.41,32.63
622,1.33,0.24,218.73,32.63
623,1.33,0.24,219.05,32.63
624,1.33,0.24,219.38,32.69
625,1.34,0.24,219.70,32.63
626,1.33,0.24,220.02,32.63
627,1.33,0.24,220.34,32.69
628,1.33,0.24,220.67,32.69
629,1.33,0.24,220.99,32.69
630,1.33,0.24,221.31,32.69
631,1.34,0.24,221.63,32.63
632,1.32,0.24,221.95,32.63
633,1.32,0.24,222.27,32.69
634,1.33,0.24,222.59,32.69
635,1.33,0.24,222.91,32.63
636,1.33,0.24,223.23,32.69
637,1.33,0.24,223.55,32.63
638,1.32,0.24,223.87,32.69
639,1.33,0.24,224.19,32.69
640,1.33,0.24,224.51,32.69
641,1.32,0.24,224.83,32.69
642,1.32,0.24,225.15,32.69
643,1.33,0.24,225.47,32.69
644,1.32,0.24,225.79,32.69
645,1.33,0.24,226.11,32.69
646,1.32,0.24,226.43,32.69
647,1.32,0.24,226.74,32.63
648,1.32,0.24,227.06,32.69
649,1.32,0.24,227.38,32.69
650,1.33,0.24,227.70,32.69
651,1.33,0.24,228.02,32.69
652,1.32,0.24,228.34,32.69
653,1.32,0.24,228.66,32.69
654,1.32,0.24,228.98,32.69
655,1.33,0.24,229.30,32.69
656,1.33,0.24,229.62,32.69
657,1.32,0.24,229.94,32.69
658,1.32,0.24,230.26,32.69
659,1.32,0.24,230.57,32.69
660,1.32,0.24,230.89,32.69
661,1.33,0.24,231.21,32.69
662,1.32,0.24,231.53,32.75
663,1.32,0.24,231.85,32.69
664,1.33,0.24,232.17,32.69
665,1.32,0.24,232.48,32.69
666,1.33,0.24,232.80,32.69
667,1.33,0.24,233.12,32.69
668,1.32,0.24,233.44,32.75
669,1.32,0.24,233.76,32.69
670,1.33,0.24,234.08,32.75
671,1.32,0.24,234.40,32.69
672,1.33,0.24,234.72,32.75
673,1.32,0.24,235.04,32.69
674,1.32,0.24,235.35,32.75
675,1.32,0.24,235.67,32.75
676,1.32,0.24,235.99,32.69
677,1.32,0.24,236.30,32.75
678,1.32,0.24,236.62,32.75
679,1.32,0.24,236.94,32.75
680,1.32,0.24,237.26,32.75
681,1.32,0.24,237.57,32.75
682,1.32,0.24,237.89,32.75
683,1.32,0.24,238.21,32.75
684,1.32,0.24,238.52,32.75
685,1.32,0.24,238.84,32.75
686,1.32,0.24,239.16,32.75
687,1.32,0.24,239.47,32.75
688,1.32,0.24,239.79,32.75
689,1.32,0.24,240.11,32.75
690,1.32,0.24,240.42,32.75
691,1.32,0.24,240.74,32.75
692,1.32,0.24,241.06,32.75
693,1.32,0.24,241.38,32.75
694,1.32,0.24,241.69,32.69
695,1.31,0.24,242.00,32.75
696,1.32,0.24,242.32,32.75
697,1.32,0.24,242.64,32.75
698,1.32,0.24,242.96,32.75
699,1.32,0.24,243.27,32.75
700,1.31,0.24,243.59,32.75
701,1.32,0.24,243.90,32.75
702,1.32,0.24,244.22,32.75
703,1.31,0.24,244.54,32.75
704,1.32,0.24,244.85,32.75
705,1.32,0.24,245.17,32.75
706,1.31,0.24,245.48,32.75
707,1.32,0.24,245.80,32.75
708,1.32,0.24,246.12,32.75
709,1.32,0.24,246.43,32.75
710,1.32,0.24,246.75,32.75
711,1.32,0.24,247.07,32.75
712,1.31,0.24,247.38,32.75
713,1.32,0.24,247.70,32.75
714,1.31,0.24,248.01,32.75
715,1.31,0.24,248.33,32.75
716,1.32,0.24,248.64,32.75
717,1.32,0.24,248.96,32.75
718,1.31,0.24,249.27,32.75
719,1.31,0.24,249.59,32.75
720,1.31,0.24,249.90,32.75
721,1.32,0.24,250.22,32.81
722,1.32,0.24,250.53,32.75
723,1.31,0.24,250.85,32.81
724,1.31,0.24,251.16,32.75
725,1.31,0.24,251.47,32.75
726,1.32,0.24,251.79,32.81
727,1.32,0.24,252.11,32.81
728,1.31,0.24,252.42,32.81
729,1.31,0.24,252.73,32.81
730,1.31,0.24,253.05,32.81
731,1.31,0.24,253.36,32.81
732,1.31,0.24,253.67,32.81
733,1.31,0.24,253.98,32.81
734,1.30,0.24,254.29,32.81
735,1.31,0.24,254.60,32.81
736,1.30,0.24,254.91,32.81
737,1.31,0.24,255.22,32.81
738,1.31,0.24,255.54,32.81
739,1.30,0.24,255.84,32.81
740,1.30,0.24,256.15,32.81
741,1.30,0.24,256.46,32.81
742,1.30,0.24,256.77,32.81
743,1.31,0.24,257.08,32.81
744,1.30,0.24,257.39,32.81
745,1.30,0.24,257.70,32.81
746,1.31,0.24,258.01,32.81
747,1.30,0.24,258.32,32.81
748,1.31,0.24,258.63,32.81
749,1.31,0.24,258.94,32.81
750,1.30,0.24,259.25,32.81
751,1.31,0.24,259.56,32.81
752,1.30,0.24,259.87,32.81
753,1.30,0.24,260.18,32.81
754,1.31,0.24,260.49,32.81
755,1.30,0.24,260.80,32.81
756,1.30,0.24,261.11,32.81
757,1.31,0.24,261.42,32.81
758,1.30,0.24,261.73,32.81
759,1.30,0.24,262.04,32.81
760,1.30,0.24,262.35,32.81
761,1.30,0.24,262.66,32.81
762,1.31,0.24,262.97,32.81
763,1.31,0.24,263.28,32.81
764,1.31,0.24,263.59,32.81
765,1.30,0.24,263.90,32.81
766,1.30,0.24,264.21,32.81
767,1.31,0.24,264.52,32.81
768,1.31,0.24,264.83,32.81
769,1.30,0.24,265.14,32.81
770,1.30,0.24,265.45,32.81
771,1.30,0.24,265.76,32.81
